course_id,tuition_fee,waitlist,retention_rate,feedback_score,faculty_rating,capacity,enrollment
104,77834,48,0.53,4.4,3.1,54,160
124,49953,29,0.7,2.8,4.7,89,162
161,69221,35,0.59,2.5,2.7,96,152
124,23017,25,0.68,4.9,2.7,54,144
117,51259,41,0.86,2.0,4.6,103,177
129,37262,11,0.58,3.2,3.9,42,111
174,64382,14,0.89,4.4,3.5,104,167
142,48086,44,0.95,5.0,4.8,41,176
164,71366,13,0.57,3.0,2.7,84,129
168,28777,22,0.87,2.2,2.7,90,138
118,61640,1,0.71,3.2,3.0,94,125
137,47004,32,0.57,3.2,2.3,43,117
163,91840,45,0.53,4.3,3.8,38,152
116,67116,27,0.7,2.2,3.2,65,130
104,22913,17,0.56,1.9,4.7,94,142
156,21177,45,0.69,2.3,4.9,61,158
182,29026,47,0.65,1.0,2.8,38,113
108,30845,14,0.76,2.9,4.2,80,142
104,69842,20,0.9,3.8,2.1,72,134
178,69984,40,0.92,4.2,3.7,66,172
125,98639,44,0.9,2.6,4.4,76,166
200,66180,3,0.84,1.1,2.5,66,88
149,98653,32,0.5,4.5,5.0,120,201
195,46006,44,0.53,4.9,2.2,55,153
174,71519,33,0.58,3.9,4.6,112,186
147,78918,16,0.67,3.9,4.6,58,139
196,39524,43,0.78,4.7,3.4,103,195
190,62508,6,0.54,4.5,5.0,78,150
164,72397,28,0.88,4.4,3.6,89,173
117,64258,37,0.92,3.7,3.1,75,159
174,79681,44,0.87,1.2,3.5,30,116
143,38287,12,0.64,3.4,2.8,86,131
113,30962,23,0.59,1.4,4.1,31,100
172,86278,26,0.64,2.4,3.8,83,143
139,84705,28,0.68,3.3,2.8,113,162
191,20607,19,0.77,4.0,3.6,100,164
197,85904,4,0.69,2.8,2.8,106,132
115,85185,34,0.66,4.7,3.7,120,198
164,25956,39,0.87,2.6,3.5,111,179
159,83429,6,0.85,3.6,2.1,57,108
138,24318,30,0.74,2.7,4.8,69,153
190,30847,49,0.9,4.1,2.1,86,175
146,87700,37,0.53,1.1,4.2,39,118
177,84027,41,0.9,2.4,2.3,115,173
196,61395,26,0.72,1.7,2.7,93,131
163,30727,24,0.63,1.1,2.2,83,115
157,49473,23,0.74,1.8,3.2,103,144
173,49071,23,0.87,4.1,2.9,60,138
147,93380,45,0.93,4.7,4.7,105,214
155,93851,40,0.77,3.0,2.5,69,145
122,93594,48,0.72,3.1,4.7,64,171
186,69087,26,0.94,2.6,3.5,112,169
173,95670,30,0.8,4.1,4.9,30,145
136,84924,9,0.82,2.2,4.7,81,135
127,20802,4,0.71,2.9,2.1,95,123
159,61149,38,0.57,4.5,3.6,75,170
119,50076,25,0.7,1.8,3.3,120,153
116,59012,26,0.65,2.1,3.0,74,126
180,37628,45,0.87,3.5,3.5,37,145
104,38045,19,0.92,3.3,4.2,97,161
133,84915,29,0.79,1.8,4.3,112,165
104,80661,49,0.86,3.4,4.5,101,193
144,32120,13,0.55,1.8,2.1,92,114
126,50303,36,0.75,4.4,4.3,37,153
144,27440,13,0.93,3.8,4.2,79,150
128,35663,20,0.71,3.0,2.5,97,142
169,93338,14,0.65,1.1,2.3,43,81
152,49001,13,0.72,3.5,4.2,69,134
156,24480,5,0.66,1.8,2.6,93,115
157,95781,2,0.83,3.8,4.6,68,131
129,88146,29,0.75,2.8,3.9,36,126
110,30833,36,0.92,2.1,4.1,106,169
126,55042,29,0.67,4.2,3.1,86,161
138,20943,33,0.51,4.2,2.2,69,142
109,81752,18,0.51,4.0,4.1,80,151
136,63344,32,0.54,3.4,4.2,35,133
131,55440,33,0.89,4.9,4.0,59,170
189,52883,33,0.65,3.7,2.2,65,136
179,26167,21,0.7,3.6,4.6,53,138
149,74665,44,0.88,2.8,2.4,37,128
105,59974,20,0.69,4.0,2.1,80,137
135,39607,49,0.68,3.8,2.4,33,139
189,92527,35,0.76,4.9,3.5,84,177
190,46235,10,0.94,1.9,2.1,48,93
193,89302,7,0.78,2.8,3.3,75,121
192,88884,15,0.79,4.4,3.4,51,131
184,29280,40,0.85,3.1,4.9,57,159
189,30960,17,0.92,4.8,3.9,63,149
134,81115,18,0.62,2.8,4.3,65,134
186,59766,29,0.5,2.8,2.8,96,147
144,66374,29,0.72,2.3,2.6,81,137
156,60611,45,0.83,2.3,3.4,70,156
186,41988,47,0.74,1.0,2.7,107,158
170,53553,28,0.8,4.2,3.0,62,150
175,93877,21,0.81,3.8,4.1,78,153
186,29579,40,0.87,2.1,3.6,75,152
196,34388,2,0.65,3.5,4.7,55,119
185,69383,17,0.84,1.1,4.8,37,104
195,49765,0,0.54,4.9,4.5,110,158
103,44844,36,0.79,4.5,3.0,104,184
114,55590,33,0.92,1.7,2.7,79,137
114,76994,42,0.92,3.7,3.5,104,189
176,99750,41,0.68,3.0,4.5,48,147
100,40665,6,0.67,4.5,3.4,38,112
127,83319,50,0.87,2.7,2.0,108,178
101,52821,4,0.94,4.0,3.5,61,126
123,86241,19,0.76,4.9,3.1,114,177
100,88256,12,0.51,4.2,3.9,105,160
186,93503,37,0.72,3.4,3.2,63,147
187,83482,25,0.68,4.0,4.1,74,155
176,97492,2,0.82,1.2,4.6,70,107
152,94454,7,0.93,4.1,4.5,36,122
180,41431,43,0.91,4.3,2.5,63,164
150,32682,8,0.53,3.7,3.0,117,148
166,42929,19,0.57,1.7,4.5,71,127
178,25375,40,0.86,3.1,3.7,46,148
132,50858,18,0.68,3.1,3.5,50,121
131,68391,23,0.73,3.4,4.4,35,127
142,66482,7,0.9,3.2,4.9,62,133
149,33804,50,0.73,4.8,3.9,30,162
115,93307,19,0.7,3.5,4.8,78,156
142,90166,48,0.82,1.1,3.3,99,161
129,83736,46,0.54,2.4,4.2,86,166
188,70742,21,0.75,1.3,3.1,100,131
158,41859,48,0.57,1.7,3.7,102,166
125,88415,34,0.73,3.6,4.8,84,175
135,41743,22,0.77,2.6,4.7,116,172
165,82951,36,0.6,4.5,3.4,117,192
165,69363,16,0.77,1.6,4.2,53,109
165,61994,11,0.75,3.1,2.8,74,123
110,39399,32,0.92,3.1,4.0,76,159
139,36478,11,0.69,2.1,3.9,86,131
197,53341,11,0.64,3.0,2.4,63,113
168,29725,50,0.8,4.6,3.6,77,190
116,94212,11,0.93,2.6,2.9,99,138
181,86049,49,0.9,1.8,3.1,46,136
109,97772,2,0.79,3.3,4.7,85,140
124,21254,37,0.82,4.4,4.2,119,204
194,75282,15,0.87,4.4,4.4,51,145
106,73885,23,0.92,2.1,2.2,48,111
143,46807,38,0.52,3.3,2.0,64,135
183,60933,41,0.62,5.0,3.2,85,182
118,55133,1,0.89,2.4,2.9,33,88
122,49586,7,0.94,3.1,4.6,114,161
141,33698,5,0.59,1.8,3.8,102,128
125,87026,36,0.8,3.0,3.4,33,126
160,48427,45,0.92,3.7,4.5,46,162
188,87727,44,0.64,2.8,4.7,81,167
155,76664,36,0.76,2.2,4.7,91,163
193,68019,12,0.77,3.6,4.2,90,149
126,75849,38,0.86,3.4,2.6,74,156
176,60663,8,0.54,3.5,2.1,94,125
172,31328,17,0.87,1.9,2.9,104,136
153,28751,48,0.55,1.7,2.5,34,113
104,39416,12,0.57,5.0,2.2,71,132
159,23078,45,0.62,4.8,3.9,107,201
127,42963,40,0.78,5.0,4.6,31,159
109,79757,35,0.93,2.9,4.3,67,154
128,95908,18,0.89,4.9,4.8,119,194
115,59019,20,0.62,4.1,4.5,65,149
141,34179,44,0.74,4.9,2.4,78,175
130,61011,10,0.75,1.7,2.4,105,123
198,80850,13,0.61,3.1,2.2,44,103
144,32713,38,0.69,1.9,4.3,40,126
171,22251,23,0.55,4.2,4.1,120,177
189,29159,2,0.52,4.1,4.7,91,142
132,87316,41,0.92,1.5,3.1,42,122
187,83404,49,0.84,1.6,4.2,79,160
165,74821,23,0.55,1.9,2.2,86,120
153,90267,48,0.57,1.3,2.2,64,131
155,33094,18,0.54,4.4,2.9,105,159
161,68978,10,0.85,2.4,3.8,77,128
193,96267,31,0.74,3.2,3.8,70,148
107,32629,44,0.64,2.3,2.6,89,157
115,22938,10,0.74,3.1,3.5,114,150
170,67772,10,0.93,1.2,2.9,118,137
115,82819,28,0.53,3.3,3.3,106,162
121,48002,4,0.7,1.0,3.2,47,83
112,92861,14,0.91,3.9,3.8,118,173
123,39235,5,0.91,3.5,3.6,62,123
155,66475,3,0.87,1.2,3.3,105,123
173,43222,34,0.64,1.4,4.7,42,123
177,22311,5,0.73,3.3,4.7,36,113
141,78039,11,0.65,3.4,3.5,64,121
117,36986,13,0.53,3.7,3.6,34,111
126,76392,4,0.76,2.1,2.4,65,95
105,24975,17,0.88,3.1,4.2,66,138
112,27845,50,0.95,2.1,4.8,62,167
165,84182,15,0.7,4.4,2.7,38,118
194,33083,20,0.72,3.1,4.1,62,135
129,36276,42,0.61,3.2,2.8,47,136
124,81194,13,0.82,3.4,3.9,106,160
172,66496,38,0.93,2.0,4.1,91,165
110,56191,16,0.64,4.8,3.0,101,163
115,72725,40,0.73,2.0,3.3,86,150
171,26156,30,0.88,4.3,4.9,74,174
186,83096,49,0.59,3.2,2.5,116,183
118,33888,14,0.87,1.9,4.1,53,115
169,37903,24,0.55,4.2,2.2,84,144
161,80170,25,0.86,3.8,4.4,87,165
141,88030,0,0.93,3.2,4.3,63,123
170,78883,28,0.93,3.0,5.0,105,180
187,67868,21,0.66,2.4,3.6,107,149
149,53761,50,0.56,3.5,4.2,49,162
126,32041,31,0.84,1.6,2.3,92,138
108,26955,45,0.89,4.5,4.1,57,172
129,27128,4,0.55,3.8,2.6,104,134
185,30639,49,0.58,2.2,3.0,88,159
105,55183,16,0.64,4.7,2.7,32,113
108,30381,11,0.75,4.0,4.4,37,122
132,52333,23,0.81,3.9,2.7,57,135
177,66929,28,0.78,1.7,2.2,51,105
198,71558,32,0.6,4.3,3.7,104,178
142,94844,40,0.62,3.3,2.9,57,140
160,97366,25,0.86,2.9,4.9,85,158
128,82330,17,0.92,2.3,3.7,46,112
156,53336,28,0.59,2.5,3.1,67,130
157,56599,8,0.78,1.4,2.8,103,123
119,52296,7,0.78,2.0,2.8,90,119
193,20721,5,0.82,4.9,2.1,44,115
105,33055,46,0.51,2.2,3.1,99,159
106,87451,31,0.56,3.8,3.9,64,150
114,38168,43,0.65,2.7,2.4,68,145
189,25597,23,0.77,4.0,4.7,78,165
130,72782,15,0.51,1.5,4.3,84,126
188,99046,46,0.94,4.9,3.8,84,194
161,81759,29,0.87,2.3,4.9,120,182
151,58126,43,0.85,1.4,2.8,54,126
114,83072,13,0.6,1.6,3.4,115,134
125,81810,27,0.54,3.1,4.6,71,147
196,58721,47,0.52,2.1,2.4,60,134
153,98351,41,0.6,4.1,2.1,72,154
118,27681,39,0.63,4.0,3.4,34,142
166,37626,20,0.83,3.7,2.4,96,151
110,59677,44,0.75,3.3,3.6,36,143
171,49415,0,0.83,1.2,2.9,63,87
149,58081,21,0.8,3.3,4.3,48,133
149,26215,17,0.56,4.9,2.5,74,140
167,43429,14,0.92,3.7,2.4,109,152
185,88079,22,0.63,3.8,3.3,85,147
147,46130,9,0.81,2.0,2.9,89,121
186,58276,30,0.51,4.3,4.1,59,149
112,77402,34,0.63,3.7,4.9,52,157
129,98229,47,0.64,2.7,5.0,77,176
101,88356,49,0.63,2.5,4.1,77,168
163,35837,34,0.89,1.6,4.4,31,120
110,90647,35,0.57,1.7,2.5,87,138
171,35732,14,0.67,4.5,3.7,55,134
129,51030,2,0.58,4.8,4.0,106,156
132,97730,10,0.68,2.4,3.0,43,97
131,82208,44,0.77,4.7,2.5,72,172
144,29392,3,0.88,2.3,3.4,113,136
102,21802,47,0.67,4.5,4.7,71,186
199,46141,26,0.52,2.8,4.1,119,165
109,92279,7,0.72,1.8,3.1,99,125
187,25427,27,0.69,1.4,4.8,57,125
162,72332,29,0.84,1.4,4.0,56,123
179,92920,43,0.94,3.3,4.7,90,185
179,47110,17,0.76,3.8,3.3,46,125
107,31755,20,0.77,2.2,3.7,109,154
126,32327,37,0.78,3.5,4.0,110,187
149,90217,1,0.62,3.2,3.6,119,148
169,85122,5,0.65,4.6,4.4,65,141
179,83960,9,0.82,1.0,3.3,68,105
113,40982,31,0.85,4.8,3.8,54,160
156,94825,3,0.87,3.5,3.4,70,125
161,98727,12,0.56,3.8,4.7,117,172
184,60010,2,0.55,1.5,4.9,117,139
117,22408,36,0.74,2.2,4.5,32,126
175,57804,26,0.63,3.0,2.1,103,146
176,29580,27,0.71,3.4,4.8,112,181
148,36713,34,0.77,1.5,2.6,93,143
134,59352,16,0.81,1.8,3.9,87,133
147,93561,49,0.91,4.4,2.1,71,169
122,79087,50,0.54,2.4,3.0,96,168
149,27143,27,0.86,1.5,4.3,65,129
180,32113,10,0.82,1.9,4.7,35,102
138,74889,6,0.56,3.5,3.9,114,150
172,74904,19,0.94,3.3,3.0,63,134
140,43831,9,0.62,3.8,3.6,36,112
125,48708,16,0.8,2.1,3.0,55,112
115,67001,12,0.7,1.9,2.2,73,106
123,73048,9,0.86,2.2,2.1,45,89
199,84038,5,0.84,1.9,2.9,91,121
120,98111,37,0.51,3.3,3.6,57,146
178,20185,28,0.72,2.6,3.9,88,153
170,86287,45,0.7,2.2,4.3,52,147
179,30653,7,0.53,3.2,2.3,106,134
119,34232,2,0.94,2.1,4.0,37,94
147,52153,21,0.51,2.1,3.2,34,99
162,42796,28,0.88,1.9,4.3,97,154
142,72858,20,0.61,4.4,3.4,54,136
127,54390,27,0.92,4.5,2.8,115,181
118,59559,7,0.93,2.4,2.7,83,119
107,69387,42,0.61,4.1,2.8,75,159
170,62321,46,0.56,4.5,3.0,33,146
124,76468,36,0.7,4.0,3.6,101,177
136,32662,47,0.87,3.4,4.1,83,178
135,41874,22,0.82,1.3,3.2,96,132
149,80516,0,0.75,3.0,2.1,86,113
116,48908,43,0.88,3.6,4.2,80,177
106,49012,25,0.59,1.1,3.8,46,104
171,39116,48,0.55,2.2,2.9,119,173
170,82469,2,0.92,3.6,4.8,35,115
116,61743,18,0.76,4.3,2.4,73,138
114,65022,38,0.77,4.4,2.3,42,143
198,20555,8,0.55,2.9,3.6,103,136
165,51976,45,0.57,3.1,3.7,113,183
160,46661,36,0.83,2.5,3.0,65,140
145,34037,23,0.83,4.1,2.6,42,129
109,28646,2,0.8,2.2,3.7,97,124
162,69856,16,0.65,1.4,2.2,44,88
101,97561,8,0.65,4.9,2.5,42,117
106,50357,45,0.54,4.3,2.4,82,168
158,66723,31,0.93,3.5,4.7,31,142
111,76646,0,0.63,3.2,2.2,72,106
140,69348,45,0.92,3.1,4.0,67,164
173,93333,14,0.74,2.0,4.5,71,127
181,47545,39,0.64,1.6,3.7,105,162
126,62792,23,0.86,4.4,3.7,87,163
110,55249,50,0.65,3.3,2.1,85,161
196,35345,32,0.7,4.2,2.2,93,164
148,42200,39,0.84,1.8,3.0,64,139
192,28198,18,0.91,1.9,2.3,94,127
187,49937,38,0.52,3.1,2.6,107,166
155,95440,16,0.84,1.2,2.8,58,99
169,81779,42,0.88,2.1,3.6,32,126
196,90071,5,0.57,4.2,4.4,106,154
108,91890,1,0.69,1.5,4.0,104,127
140,52470,19,0.92,2.6,2.7,100,144
178,51454,42,0.54,3.6,3.9,104,179
135,97509,29,0.65,2.0,3.3,67,127
156,61795,28,0.88,4.7,2.9,91,170
110,41201,37,0.78,2.4,4.0,73,153
160,96284,34,0.73,2.6,2.7,99,155
166,67750,31,0.77,5.0,4.5,43,158
184,54077,22,0.62,4.7,3.4,118,180
111,78505,20,0.76,3.7,2.8,38,120
173,35061,18,0.6,3.6,3.0,86,142
108,78811,24,0.78,1.9,2.1,72,117
144,60002,42,0.67,1.9,4.3,61,147
138,52928,47,0.63,4.3,2.8,49,154
151,77938,38,0.88,5.0,4.5,41,163
160,90190,14,0.84,2.1,3.6,50,110
188,99777,10,0.79,3.8,3.0,101,151
132,53974,15,0.79,3.8,3.3,111,160
142,53074,22,0.87,3.1,3.4,55,132
103,88611,1,0.55,1.5,3.5,33,75
199,38250,38,0.68,1.2,2.9,47,117
152,46693,10,0.62,2.6,2.6,42,97
121,61001,20,0.83,3.4,2.6,49,119
150,90286,13,0.55,2.7,3.9,119,152
111,61170,46,0.88,1.1,4.5,92,164
150,34632,40,0.79,4.2,3.3,101,187
113,77995,48,0.92,3.5,2.8,36,145
184,49787,42,0.89,1.6,4.5,105,173
140,91647,7,0.62,1.3,4.1,94,118
103,65199,43,0.6,1.4,2.0,39,109
100,67400,41,0.76,4.4,3.0,115,193
170,23605,25,0.87,4.3,2.9,62,142
142,80058,43,0.55,2.2,2.3,66,135
123,45715,48,0.61,3.1,2.2,85,156
166,87780,14,0.54,2.6,2.1,41,92
114,30873,35,0.51,1.6,2.6,58,117
135,47280,17,0.84,2.5,3.7,79,133
174,86010,19,0.8,3.1,4.4,58,135
186,94818,38,0.67,4.2,2.0,73,153
187,55330,9,0.77,3.1,2.9,91,132
186,58012,14,0.68,4.7,4.7,78,156
127,34422,40,0.55,4.9,3.2,85,173
108,80859,19,0.82,3.4,4.4,94,162
200,86017,7,0.84,4.0,3.7,31,112
181,81602,15,0.76,1.8,4.2,111,145
193,24802,34,0.86,4.4,4.7,44,160
146,96801,27,0.7,3.6,4.7,116,181
156,34491,16,0.56,4.5,3.3,107,163
137,97885,38,0.51,3.7,3.9,32,134
136,73477,22,0.62,2.0,4.4,93,146
191,41422,18,0.53,3.6,4.0,110,160
151,34290,44,0.92,3.3,3.0,120,191
134,67871,1,0.59,3.9,3.3,38,101
158,64635,34,0.52,2.6,3.2,96,150
124,36200,1,0.89,3.1,3.6,72,119
146,49534,0,0.7,2.6,4.6,113,145
137,71106,8,0.5,4.2,2.0,42,103
141,96805,46,0.93,3.9,4.1,104,199
182,61641,24,0.77,4.2,2.1,30,113
137,52461,19,0.91,4.7,3.4,39,135
141,56634,35,0.68,2.0,4.6,33,128
160,29516,11,0.86,3.3,4.8,97,154
174,48832,39,0.77,4.4,2.9,47,148
114,69296,36,0.85,3.5,3.6,75,164
197,79164,17,0.58,2.7,2.3,115,145
157,59652,34,0.64,4.6,2.8,51,148
168,30736,23,0.94,4.8,3.8,115,190
197,63838,27,0.59,3.7,3.3,51,131
155,29495,6,0.71,3.8,4.8,103,161
171,29086,1,0.79,1.4,4.6,50,100
121,41397,42,0.71,3.8,3.0,44,145
172,35968,19,0.86,2.1,3.9,41,115
136,44332,33,0.53,2.1,4.6,82,152
122,46912,14,0.71,4.9,3.1,107,168
165,22997,12,0.55,2.9,3.8,76,131
138,35390,44,0.88,4.8,4.2,90,199
193,96355,16,0.68,4.5,3.7,106,167
148,49591,37,0.58,2.0,3.1,54,125
174,70607,12,0.94,4.1,3.9,51,136
151,24581,43,0.83,1.7,4.4,69,153
153,37424,24,0.85,2.6,3.6,87,149
179,28426,23,0.58,1.3,4.6,97,143
137,76418,25,0.56,3.6,3.6,118,174
178,87208,20,0.78,2.1,2.7,47,106
189,87440,29,0.73,4.3,3.9,120,192
196,34280,43,0.59,3.4,4.4,57,159
159,88298,37,0.89,2.8,2.1,109,165
164,38194,7,0.59,4.3,3.2,58,125
170,79894,9,0.71,4.1,2.6,86,139
106,90566,27,0.95,4.3,2.2,52,134
102,99609,14,0.88,4.7,3.2,111,167
143,45663,41,0.66,4.3,3.8,113,194
153,85452,35,0.78,3.2,3.4,103,172
159,78970,27,0.7,2.2,2.8,91,141
125,70957,1,0.9,4.0,2.5,41,104
166,51221,6,0.52,4.8,4.3,58,133
112,29553,29,0.71,2.8,3.8,77,145
168,26329,11,0.74,2.1,3.0,38,93
173,47147,20,0.59,4.5,3.5,103,164
192,79157,11,0.87,1.0,3.2,73,109
143,75323,45,0.72,2.0,2.4,60,135
186,25745,31,0.93,3.1,4.8,63,154
152,58158,16,0.91,1.5,2.1,37,85
145,47218,48,0.89,1.4,3.5,108,174
184,25682,0,0.67,3.9,3.1,63,114
190,34220,2,0.88,4.2,2.9,72,129
175,59858,24,0.8,2.6,4.2,111,163
166,57552,47,0.63,3.8,4.6,44,160
133,53748,16,0.69,4.9,4.2,43,139
123,52495,8,0.64,4.3,3.1,103,150
175,31905,21,0.84,3.3,4.1,30,120
158,98250,16,0.76,1.6,4.0,48,109
187,49794,21,0.72,2.8,2.1,36,100
176,92811,5,0.73,2.0,4.7,94,134
188,87261,26,0.67,1.4,3.6,39,103
194,81135,10,0.9,3.3,3.1,30,106
117,63234,43,0.63,1.2,3.4,85,146
123,97801,31,0.75,3.5,3.7,105,175
187,73732,42,0.7,2.8,3.7,111,183
110,75733,35,0.5,2.2,3.7,120,165
152,28304,0,0.78,2.6,3.6,67,112
143,67512,38,0.82,2.5,2.8,37,126
144,90864,39,0.51,1.6,4.4,71,142
142,34159,32,0.74,2.2,4.7,71,146
174,28771,29,0.64,2.0,2.7,95,138
100,35779,26,0.7,3.0,4.7,80,156
168,31828,50,0.93,1.1,3.4,91,160
149,91191,37,0.87,2.3,3.2,89,159
183,27714,24,0.73,3.5,4.0,112,169
104,75749,23,0.77,1.1,3.8,63,119
108,96397,22,0.68,1.4,4.0,95,135
154,68974,21,0.59,2.4,2.6,47,107
105,60729,37,0.59,2.7,4.2,65,150
156,64544,37,0.86,3.7,4.0,97,183
198,32895,3,0.67,1.1,3.3,96,110
106,52574,35,0.65,2.5,3.4,63,138
130,50892,50,0.85,1.5,3.1,32,129
155,66550,31,0.77,4.7,2.4,34,130
126,78589,14,0.59,2.6,2.8,118,146
197,73187,1,0.59,4.4,4.3,72,134
198,82034,11,0.81,3.0,2.1,106,140
153,23521,13,0.53,2.4,2.7,93,124
150,96231,24,0.71,1.7,2.8,113,144
184,44957,0,0.77,1.3,2.6,110,113
130,51507,32,0.63,4.7,2.7,104,178
189,72036,4,0.68,4.1,2.5,64,116
123,38135,45,0.74,2.4,3.2,101,170
117,48127,40,0.57,2.1,5.0,89,167
130,56159,27,0.67,1.3,2.3,44,99
159,47043,38,0.81,2.4,3.3,40,125
181,90199,41,0.9,2.5,4.6,72,161
177,88045,6,0.87,3.5,4.5,90,150
114,93513,8,0.59,2.8,2.1,111,133
162,32263,27,0.51,1.3,4.6,71,129
123,68077,23,0.51,2.0,4.1,79,134
105,84060,48,0.63,2.4,2.6,76,153
164,62435,26,0.65,3.8,3.0,107,168
197,46364,43,0.68,4.2,2.7,105,183
124,34078,19,0.84,2.5,4.7,118,170
161,76360,11,0.9,4.4,2.2,116,162
109,84472,12,0.51,3.6,3.0,45,110
184,58926,2,0.79,3.3,3.7,42,105
192,26671,32,0.66,1.0,2.0,79,116
155,61889,16,0.93,4.6,5.0,70,162
195,27810,2,0.88,3.4,4.6,103,155
118,58050,17,0.55,3.5,4.7,38,121
200,27710,43,0.79,1.1,4.2,99,164
130,25701,16,0.66,2.5,4.3,35,110
123,21742,31,0.67,3.6,2.3,108,160
143,80842,45,0.76,4.2,3.3,56,161
103,92902,0,0.51,3.6,3.5,87,123
140,59375,15,0.66,1.2,4.5,104,141
197,20871,1,0.86,3.5,2.3,62,111
118,50688,11,0.64,2.5,2.4,119,142
136,40402,30,0.65,2.5,3.7,44,124
164,80718,12,0.83,2.0,4.3,113,149
183,45002,17,0.91,4.9,3.1,72,151
166,85907,1,0.85,5.0,2.3,82,137
108,78971,42,0.76,2.3,2.6,107,168
185,50446,23,0.67,3.7,3.4,54,135
162,33610,34,0.74,2.5,2.0,114,161
110,60603,17,0.88,4.7,4.6,102,180
182,93715,10,0.94,2.5,4.9,67,136
109,67937,46,0.67,3.5,2.0,66,147
160,59127,28,0.84,4.0,3.8,102,176
117,38140,38,0.68,1.7,4.5,66,145
197,71585,0,0.79,3.9,3.0,38,104
105,71426,2,0.72,3.5,4.5,94,141
106,86035,16,0.61,3.5,2.9,70,129
161,93571,6,0.55,3.4,2.9,114,142
164,59286,28,0.83,2.0,3.7,77,141
122,44129,24,0.58,4.9,4.3,97,180
122,92819,48,0.73,4.0,2.1,41,146
186,43612,34,0.56,1.5,4.5,31,115
149,85221,24,0.78,2.8,3.5,106,161
174,27280,4,0.84,1.4,3.7,115,130
136,59409,34,0.61,4.6,2.4,49,142
146,95488,4,0.51,4.7,4.6,88,152
132,38148,35,0.9,1.5,2.1,48,112
193,77911,3,0.65,1.0,5.0,77,111
120,94165,36,0.64,2.9,4.1,53,144
148,51736,2,0.57,3.4,3.0,65,109
186,34856,48,0.87,4.2,3.9,84,187
171,87198,1,0.73,1.2,2.6,102,106
108,95553,18,0.85,1.6,3.5,109,142
111,45511,3,0.69,3.3,2.8,104,134
149,31759,48,0.92,2.0,4.9,61,165
136,30575,18,0.7,1.7,2.8,52,101
102,99504,12,0.6,2.8,3.6,36,99
185,27389,24,0.92,2.2,4.4,108,165
131,85988,14,0.64,3.8,2.1,93,134
116,83876,48,0.88,3.7,4.3,119,207
119,71715,29,0.81,3.1,2.8,55,134
108,28850,30,0.8,3.2,3.1,66,140
111,62640,31,0.81,1.7,2.9,97,148
179,84070,11,0.94,3.6,2.1,64,118
103,28887,13,0.68,1.4,2.3,33,75
184,21295,16,0.55,1.5,4.3,74,118
109,40189,32,0.88,2.4,2.3,105,152
134,35400,32,0.82,4.9,4.6,39,158
175,82400,8,0.72,2.4,4.2,89,132
151,91832,42,0.93,2.3,4.7,46,146
192,69914,27,0.84,2.1,3.9,36,118
169,44946,25,0.62,4.0,4.0,48,140
160,60641,40,0.55,2.6,4.6,115,181
167,79260,20,0.73,1.1,3.5,63,111
148,51006,25,0.7,1.4,2.1,89,124
171,94885,29,0.61,3.0,2.9,117,162
177,47248,28,0.7,2.6,4.6,114,174
133,47281,25,0.59,1.9,4.2,50,117
130,22585,9,0.72,3.7,4.7,66,138
176,72110,42,0.75,2.4,4.9,92,177
157,83393,31,0.53,2.6,2.7,94,148
169,48233,30,0.77,2.8,3.3,95,156
120,67164,0,0.57,2.0,4.8,83,117
151,26148,50,0.73,4.6,3.0,103,193
124,75959,40,0.63,1.7,4.1,62,136
104,85605,14,0.55,1.6,3.7,55,100
160,60626,36,0.63,2.1,3.3,38,116
119,28780,26,0.62,2.2,4.2,50,127
161,58828,27,0.91,3.2,2.4,64,134
185,73466,28,0.65,4.7,2.5,89,159
111,32572,1,0.77,4.4,2.4,41,106
158,30344,15,0.56,4.5,4.5,108,175
119,20377,46,0.52,4.4,3.7,54,164
168,66066,36,0.67,1.1,2.9,63,120
193,73752,18,0.95,4.9,4.8,114,189
187,51140,48,0.59,4.5,2.7,118,194
136,94894,8,0.9,4.7,3.6,70,146
104,90189,37,0.51,4.5,2.5,40,137
188,24929,11,0.85,4.1,4.9,32,124
151,56248,24,0.73,3.6,4.5,115,180
153,52401,25,0.9,2.5,3.3,73,141
157,94865,8,0.51,3.7,4.9,93,152
160,93258,37,0.92,3.0,3.4,43,137
129,85377,15,0.51,3.0,2.8,54,112
171,92268,12,0.65,2.6,4.1,119,157
113,47012,6,0.72,2.3,4.7,74,123
122,60471,43,0.76,3.6,3.3,38,146
137,47117,45,0.68,2.2,3.0,114,170
185,20480,12,0.75,3.2,4.5,94,152
102,69782,24,0.93,2.2,2.5,41,109
200,39801,27,0.56,4.9,3.1,76,160
101,36448,22,0.71,1.3,2.5,65,108
184,69581,47,0.64,1.8,4.6,77,163
113,27103,29,0.79,2.4,2.2,39,107
159,57816,5,0.58,3.3,4.6,55,122
200,59317,5,0.6,3.0,3.8,53,109
186,76454,39,0.69,2.6,3.7,93,167
110,99472,17,0.86,4.8,3.1,39,133
155,33773,22,0.72,1.3,4.5,105,150
114,70646,7,0.77,3.6,2.3,96,137
180,96595,17,0.86,1.7,4.9,72,134
101,29587,28,0.89,1.4,4.4,85,143
141,34376,50,0.56,3.0,4.0,77,169
151,75764,50,0.69,5.0,4.9,62,193
138,80028,32,0.81,3.2,4.4,47,142
100,89932,15,0.8,2.3,3.9,71,126
